@RELATION training_keyboard

    @ATTRIBUTE pacman_posx NUMERIC
    @ATTRIBUTE pacman_posy NUMERIC
    @ATTRIBUTE go_north {0,1}
    @ATTRIBUTE go_south {0,1}
    @ATTRIBUTE go_east {0,1}
    @ATTRIBUTE go_west {0,1}
    @ATTRIBUTE stop {0,1}
    @ATTRIBUTE living_ghosts_1 {1, 0}
    @ATTRIBUTE ghost_1_posx NUMERIC
    @ATTRIBUTE ghost_1_posy NUMERIC
    @ATTRIBUTE living_ghosts_2 {1, 0}
    @ATTRIBUTE ghost_2_posx NUMERIC
    @ATTRIBUTE ghost_2_posy NUMERIC
    @ATTRIBUTE living_ghosts_3 {1, 0}
    @ATTRIBUTE ghost_3_posx NUMERIC
    @ATTRIBUTE ghost_3_posy NUMERIC
    @ATTRIBUTE living_ghosts_4 {1, 0}
    @ATTRIBUTE ghost_4_posx NUMERIC
    @ATTRIBUTE ghost_4_posy NUMERIC
    @ATTRIBUTE distance_dot NUMERIC
    @ATTRIBUTE score NUMERIC
    @ATTRIBUTE move {North, South, East, West, Stop}
    @ATTRIBUTE next_score NUMERIC
    @ATTRIBUTE next_move {North, South, East, West, Stop}

@data
17,13,1,1,1,1,1,1,1,1,1,3,1,1,5,1,0,15,13,0,521,South,520,West
17,12,1,1,1,1,1,1,1,1,1,3,1,1,5,1,0,15,14,0,520,West,519,West
16,12,1,1,1,1,1,1,1,1,1,3,1,1,5,1,0,14,14,0,519,West,518,North
15,12,1,1,1,0,1,1,1,1,1,3,1,1,5,1,0,15,14,0,518,North,517,North
15,13,1,1,1,0,1,1,1,1,1,3,1,1,5,1,0,16,14,0,517,North,516,Stop
15,14,0,1,1,1,1,1,1,1,1,3,1,1,5,1,0,16,13,0,516,Stop,515,East
15,14,0,1,1,1,1,1,1,1,1,3,1,1,5,1,0,15,13,0,515,East,514,South
16,14,0,1,1,1,1,1,1,1,1,3,1,1,5,1,0,16,13,0,514,South,513,South
16,13,1,1,1,1,1,1,1,1,1,3,1,1,5,1,0,17,13,0,513,South,512,South
16,12,1,1,1,1,1,1,1,1,1,3,1,1,5,1,0,17,13,0,512,South,511,South
16,11,1,1,1,1,1,1,1,1,1,3,1,1,5,1,0,17,14,0,511,South,510,North
16,10,1,1,1,1,1,1,1,1,1,3,1,1,5,1,0,17,14,0,510,North,509,North
16,11,1,1,1,1,1,1,1,1,1,3,1,1,5,1,0,18,14,0,509,North,508,North
16,12,1,1,1,1,1,1,1,1,1,3,1,1,5,1,0,18,13,0,508,North,507,North
16,13,1,1,1,1,1,1,1,1,1,3,1,1,5,1,0,18,13,0,507,North,506,East
16,14,0,1,1,1,1,1,1,1,1,3,1,1,5,1,0,18,13,0,506,East,505,East
17,14,0,1,1,1,1,1,1,1,1,3,1,1,5,1,0,18,12,0,505,East,504,South
12,10,0,0,1,1,1,0,5,6,0,5,12,0,13,6,0,13,12,0,0,Stop,-1,Stop
12,10,0,0,1,1,1,0,5,5,0,5,12,0,13,5,0,13,12,0,-1,Stop,-2,Stop
12,10,0,0,1,1,1,0,5,4,0,5,12,0,13,4,0,12,12,0,-2,Stop,-3,East
12,10,0,0,1,1,1,0,6,4,0,6,12,0,14,4,0,13,12,0,-3,East,-4,East
13,10,0,1,1,1,1,0,6,4,0,7,12,0,14,3,0,13,12,0,-4,East,-5,South
14,10,0,1,1,1,1,0,6,3,0,7,12,0,14,4,0,13,12,0,-5,South,-6,South
14,9,1,1,1,1,1,0,5,3,0,7,12,0,14,3,0,12,12,0,-6,South,-7,South
14,8,1,1,1,1,1,0,6,3,0,6,12,0,13,3,0,12,12,0,-7,South,-8,South
14,7,1,1,1,0,1,0,5,3,0,5,12,0,13,3,0,13,12,0,-8,South,-9,South
14,6,1,1,1,1,1,0,5,3,0,5,12,0,13,3,0,12,12,0,-9,South,-10,South
14,5,1,1,1,1,1,0,5,3,0,5,12,0,14,3,0,12,12,0,-10,South,-11,South
14,4,1,1,1,1,1,0,5,4,0,6,12,0,15,3,0,12,12,0,-11,South,-12,West
14,3,1,0,1,1,1,0,6,4,0,6,12,0,15,3,0,12,12,0,-12,West,-13,West
13,3,1,0,1,1,1,0,5,4,0,6,12,0,16,3,0,11,12,0,-13,West,-14,East
12,3,1,0,1,1,1,0,6,4,0,5,12,0,16,4,0,11,12,0,-14,East,-15,East
13,3,1,0,1,1,1,0,6,3,0,6,12,0,16,3,0,12,12,0,-15,East,-16,East
14,3,1,0,1,1,1,0,7,3,0,5,12,0,15,3,0,11,12,0,-16,East,183,East
15,3,1,0,1,1,1,0,7,3,0,6,12,1,5,1,0,10,12,0,183,East,182,West
16,3,1,0,1,1,1,0,8,3,0,5,12,1,5,1,0,10,12,0,182,West,181,West
15,3,1,0,1,1,1,0,8,3,0,5,12,1,5,1,0,10,13,0,181,West,180,West
14,3,1,0,1,1,1,0,7,3,0,6,12,1,5,1,0,10,12,0,180,West,179,West
13,3,1,0,1,1,1,0,6,3,0,7,12,1,5,1,0,10,13,0,179,West,178,West
12,3,1,0,1,1,1,0,7,3,0,6,12,1,5,1,0,10,13,0,178,West,177,West
11,3,1,0,1,1,1,0,8,3,0,5,12,1,5,1,0,9,13,0,177,West,176,West
10,3,1,0,1,1,1,0,9,3,0,5,12,1,5,1,0,10,13,0,176,West,375,West
9,3,0,0,1,1,1,1,1,1,0,6,12,1,5,1,0,10,12,0,375,West,374,West
8,3,1,0,1,1,1,1,1,1,0,5,12,1,5,1,0,10,12,0,374,West,373,West
7,3,1,0,1,1,1,1,1,1,0,6,12,1,5,1,0,10,13,0,373,West,372,West
6,3,1,0,1,1,1,1,1,1,0,6,12,1,5,1,0,9,13,0,372,West,371,West
5,3,1,0,1,1,1,1,1,1,0,7,12,1,5,1,0,9,14,0,371,West,370,West
4,3,1,0,1,1,1,1,1,1,0,8,12,1,5,1,0,9,13,0,370,West,369,North
3,3,1,0,1,1,1,1,1,1,0,8,13,1,5,1,0,10,13,0,369,North,368,North
3,4,1,1,1,1,1,1,1,1,0,8,12,1,5,1,0,10,13,0,368,North,367,North
3,5,1,1,1,1,1,1,1,1,0,8,13,1,5,1,0,10,12,0,367,North,366,North
3,6,1,1,1,1,1,1,1,1,0,8,14,1,5,1,0,9,12,0,366,North,365,North
3,7,1,1,1,1,1,1,1,1,0,8,13,1,5,1,0,9,13,0,365,North,364,North
3,8,1,1,1,1,1,1,1,1,0,8,13,1,5,1,0,8,13,0,364,North,363,North
3,9,1,1,1,1,1,1,1,1,0,9,13,1,5,1,0,9,13,0,363,North,362,North
3,10,1,1,1,1,1,1,1,1,0,9,12,1,5,1,0,9,14,0,362,North,361,North
3,11,1,1,0,1,1,1,1,1,0,9,13,1,5,1,0,9,14,0,361,North,360,North
3,12,1,1,0,1,1,1,1,1,0,10,13,1,5,1,0,9,13,0,360,North,359,North
3,13,1,1,0,1,1,1,1,1,0,9,13,1,5,1,0,9,14,0,359,North,358,East
3,14,0,1,1,1,1,1,1,1,0,8,13,1,5,1,0,9,13,0,358,East,357,East
4,14,0,0,1,1,1,1,1,1,0,8,13,1,5,1,0,9,14,0,357,East,356,East
5,14,0,0,1,1,1,1,1,1,0,8,12,1,5,1,0,9,13,0,356,East,355,East
6,14,0,0,1,1,1,1,1,1,0,7,12,1,5,1,0,8,13,0,355,East,354,East
7,14,0,0,1,1,1,1,1,1,0,6,12,1,5,1,0,8,12,0,354,East,353,South
8,14,0,1,1,1,1,1,1,1,0,5,12,1,5,1,0,8,12,0,353,South,352,South
8,13,1,1,1,0,1,1,1,1,0,6,12,1,5,1,0,8,12,0,352,South,351,West
8,12,1,0,1,1,1,1,1,1,0,7,12,1,5,1,0,9,12,0,351,West,550,West
7,12,0,0,1,1,1,1,1,1,1,3,1,1,5,1,0,9,13,0,550,West,549,East
6,12,0,0,1,1,1,1,1,1,1,3,1,1,5,1,0,8,13,0,549,East,548,East
7,12,0,0,1,1,1,1,1,1,1,3,1,1,5,1,0,9,13,0,548,East,547,East
8,12,1,0,1,1,1,1,1,1,1,3,1,1,5,1,0,8,13,0,547,East,546,North
9,12,1,0,1,1,1,1,1,1,1,3,1,1,5,1,0,8,14,0,546,North,545,North
9,13,1,1,1,1,1,1,1,1,1,3,1,1,5,1,0,8,13,0,545,North,544,West
9,14,0,1,1,1,1,1,1,1,1,3,1,1,5,1,0,8,13,0,544,West,543,South
8,14,0,1,1,1,1,1,1,1,1,3,1,1,5,1,0,8,13,0,543,South,542,South
8,13,1,1,1,0,1,1,1,1,1,3,1,1,5,1,0,9,13,0,542,South,541,East
8,12,1,0,1,1,1,1,1,1,1,3,1,1,5,1,0,9,14,0,541,East,540,North
9,12,1,0,1,1,1,1,1,1,1,3,1,1,5,1,0,8,14,0,540,North,539,North
9,13,1,1,1,1,1,1,1,1,1,3,1,1,5,1,0,8,13,0,539,North,538,West
9,14,0,1,1,1,1,1,1,1,1,3,1,1,5,1,0,8,13,0,538,West,537,South
8,14,0,1,1,1,1,1,1,1,1,3,1,1,5,1,0,8,12,0,537,South,536,South
8,13,1,1,1,0,1,1,1,1,1,3,1,1,5,1,0,7,12,0,536,South,535,Stop
12,10,0,0,1,1,1,0,5,6,0,5,12,0,13,6,0,13,12,0,0,Stop,-1,Stop
12,10,0,0,1,1,1,0,5,5,0,5,12,0,14,6,0,13,12,0,-1,Stop,-2,Stop
12,10,0,0,1,1,1,0,5,5,0,6,12,0,14,5,0,13,12,0,-2,Stop,-3,Stop
12,10,0,0,1,1,1,0,4,5,0,7,12,0,14,5,0,12,12,0,-3,Stop,-4,Stop
12,10,0,0,1,1,1,0,4,4,0,8,12,0,14,4,0,12,12,0,-4,Stop,-5,East
12,10,0,0,1,1,1,0,4,4,0,9,12,0,13,4,0,13,12,0,-5,East,-6,South
13,10,0,1,1,1,1,0,4,5,0,9,12,0,13,4,0,13,12,0,-6,South,-7,South
13,9,1,1,1,0,1,0,3,5,0,9,12,0,13,4,0,13,12,0,-7,South,-8,East
13,8,1,0,1,1,1,0,3,5,0,9,12,0,14,4,0,12,12,0,-8,East,-9,East
14,8,1,1,1,1,1,0,4,5,0,9,12,0,14,4,0,11,12,0,-9,East,-10,South
15,8,1,1,1,1,1,0,3,5,0,9,12,0,14,3,0,11,12,0,-10,South,-11,South
15,7,1,1,1,1,1,0,3,5,0,9,13,0,13,3,0,11,12,0,-11,South,-12,South
15,6,1,1,1,1,1,0,2,5,0,8,13,0,13,3,0,12,12,0,-12,South,-13,South
15,5,1,1,1,1,1,0,3,5,0,8,13,0,12,3,0,11,12,0,-13,South,-14,South
15,4,1,1,1,1,1,0,3,6,0,9,13,0,12,3,0,12,12,0,-14,South,-15,West
15,3,1,0,1,1,1,0,3,6,0,8,13,0,11,3,0,11,12,0,-15,West,-16,West
14,3,1,0,1,1,1,0,3,6,0,8,13,0,12,3,0,11,12,0,-16,West,183,West
13,3,1,0,1,1,1,0,2,6,0,8,12,1,5,1,0,10,12,0,183,West,182,West
12,3,1,0,1,1,1,0,1,6,0,7,12,1,5,1,0,10,12,0,182,West,181,West
11,3,1,0,1,1,1,0,1,5,0,7,12,1,5,1,0,10,12,0,181,West,180,West
10,3,1,0,1,1,1,0,1,6,0,7,12,1,5,1,0,10,12,0,180,West,179,West
9,3,0,0,1,1,1,0,1,6,0,8,12,1,5,1,0,9,12,0,179,West,178,West
8,3,1,0,1,1,1,0,2,6,0,8,12,1,5,1,0,9,13,0,178,West,177,West
7,3,1,0,1,1,1,0,2,6,0,7,12,1,5,1,0,10,13,0,177,West,176,West
6,3,1,0,1,1,1,0,2,7,0,6,12,1,5,1,0,10,14,0,176,West,175,West
5,3,1,0,1,1,1,0,2,8,0,7,12,1,5,1,0,11,14,0,175,West,174,North
4,3,1,0,1,1,1,0,2,8,0,7,12,1,5,1,0,12,14,0,174,North,173,North
4,4,1,1,1,1,1,0,2,9,0,6,12,1,5,1,0,12,14,0,173,North,172,North
4,5,1,1,1,1,1,0,3,9,0,7,12,1,5,1,0,11,14,0,172,North,171,North
4,6,1,1,1,1,1,0,3,10,0,6,12,1,5,1,0,12,14,0,171,North,170,North
4,7,1,1,0,1,1,0,3,11,0,6,12,1,5,1,0,13,14,0,170,North,169,North
4,8,1,1,1,1,1,0,3,11,0,7,12,1,5,1,0,12,14,0,169,North,168,West
4,9,1,1,1,1,1,0,3,10,0,6,12,1,5,1,0,13,14,0,168,West,367,North
3,9,1,1,1,1,1,1,1,1,0,7,12,1,5,1,0,14,14,0,367,North,366,North
3,10,1,1,1,1,1,1,1,1,0,8,12,1,5,1,0,14,14,0,366,North,365,North
3,11,1,1,0,1,1,1,1,1,0,9,12,1,5,1,0,14,14,0,365,North,364,North
3,12,1,1,0,1,1,1,1,1,0,9,12,1,5,1,0,13,14,0,364,North,363,North
3,13,1,1,0,1,1,1,1,1,0,10,12,1,5,1,0,14,14,0,363,North,362,East
3,14,0,1,1,1,1,1,1,1,0,9,12,1,5,1,0,14,14,0,362,East,361,East
4,14,0,0,1,1,1,1,1,1,0,9,13,1,5,1,0,15,14,0,361,East,360,East
5,14,0,0,1,1,1,1,1,1,0,9,13,1,5,1,0,15,14,0,360,East,359,East
6,14,0,0,1,1,1,1,1,1,0,9,12,1,5,1,0,15,13,0,359,East,358,East
7,14,0,0,1,1,1,1,1,1,0,8,12,1,5,1,0,15,13,0,358,East,357,South
8,14,0,1,1,1,1,1,1,1,0,9,12,1,5,1,0,15,12,0,357,South,356,South
8,13,1,1,1,0,1,1,1,1,0,9,13,1,5,1,0,15,13,0,356,South,355,East
8,12,1,0,1,1,1,1,1,1,0,9,12,1,5,1,0,15,14,0,355,East,554,North
9,12,1,0,1,1,1,1,1,1,1,3,1,1,5,1,0,16,14,0,554,North,553,North
9,13,1,1,1,1,1,1,1,1,1,3,1,1,5,1,0,15,14,0,553,North,552,East
9,14,0,1,1,1,1,1,1,1,1,3,1,1,5,1,0,16,14,0,552,East,551,East
10,14,0,1,1,1,1,1,1,1,1,3,1,1,5,1,0,16,13,0,551,East,550,East
11,14,0,0,1,1,1,1,1,1,1,3,1,1,5,1,0,16,14,0,550,East,549,East
12,14,0,0,1,1,1,1,1,1,1,3,1,1,5,1,0,16,13,0,549,East,548,East
13,14,0,0,1,1,1,1,1,1,1,3,1,1,5,1,0,16,13,0,548,East,547,East
14,14,0,0,1,1,1,1,1,1,1,3,1,1,5,1,0,16,13,0,547,East,546,East
15,14,0,1,1,1,1,1,1,1,1,3,1,1,5,1,0,17,13,0,546,East,545,East
12,10,0,0,1,1,1,0,5,6,0,5,12,0,13,6,0,13,12,0,0,Stop,-1,Stop
12,10,0,0,1,1,1,0,4,6,0,6,12,0,14,6,0,13,12,0,-1,Stop,-2,Stop
12,10,0,0,1,1,1,0,4,7,0,7,12,0,14,7,0,13,12,0,-2,Stop,-3,East
12,10,0,0,1,1,1,0,3,7,0,8,12,0,14,6,0,12,12,0,-3,East,-4,South
13,10,0,1,1,1,1,0,4,7,0,8,12,0,14,7,0,11,12,0,-4,South,-5,South
13,9,1,1,1,0,1,0,4,6,0,9,12,0,14,7,0,11,12,0,-5,South,-6,East
13,8,1,0,1,1,1,0,4,5,0,8,12,0,14,6,0,12,12,0,-6,East,-7,East
14,8,1,1,1,1,1,0,5,5,0,9,12,0,15,6,0,13,12,0,-7,East,-8,South
15,8,1,1,1,1,1,0,5,5,0,9,12,0,15,7,0,13,12,0,-8,South,191,South
15,7,1,1,1,1,1,0,4,5,0,9,13,1,5,1,0,13,12,0,191,South,190,South
15,6,1,1,1,1,1,0,4,5,0,9,12,1,5,1,0,12,12,0,190,South,189,South
15,5,1,1,1,1,1,0,4,5,0,10,12,1,5,1,0,12,12,0,189,South,188,West
15,4,1,1,1,1,1,0,3,5,0,10,13,1,5,1,0,13,12,0,188,West,187,West
14,4,1,1,1,1,1,0,2,5,0,10,13,1,5,1,0,12,12,0,187,West,186,South
13,4,1,1,1,1,1,0,2,5,0,10,13,1,5,1,0,11,12,0,186,South,185,West
13,3,1,0,1,1,1,0,1,5,0,9,13,1,5,1,0,12,12,0,185,West,184,West
12,3,1,0,1,1,1,0,1,6,0,8,13,1,5,1,0,13,12,0,184,West,183,West
11,3,1,0,1,1,1,0,1,5,0,8,14,1,5,1,0,13,12,0,183,West,182,West
10,3,1,0,1,1,1,0,1,5,0,9,14,1,5,1,0,12,12,0,182,West,181,West
9,3,0,0,1,1,1,0,1,4,0,9,14,1,5,1,0,12,12,0,181,West,180,West
8,3,1,0,1,1,1,0,2,4,0,8,14,1,5,1,0,12,12,0,180,West,179,West
7,3,1,0,1,1,1,0,2,5,0,9,14,1,5,1,0,11,12,0,179,West,178,West
6,3,1,0,1,1,1,0,2,6,0,10,14,1,5,1,0,10,12,0,178,West,177,West
5,3,1,0,1,1,1,0,1,6,0,10,14,1,5,1,0,10,12,0,177,West,176,West
4,3,1,0,1,1,1,0,2,6,0,10,13,1,5,1,0,9,12,0,176,West,175,North
3,3,1,0,1,1,1,0,2,5,0,10,14,1,5,1,0,9,13,0,175,North,174,North
3,4,1,1,1,1,1,0,2,4,0,10,13,1,5,1,0,9,12,0,174,North,173,West
3,5,1,1,1,1,1,0,2,5,0,9,13,1,5,1,0,9,13,0,173,West,372,South
2,5,1,1,1,1,1,1,1,1,0,8,13,1,5,1,0,9,13,0,372,South,371,North
2,4,1,1,1,1,1,1,1,1,0,8,13,1,5,1,0,9,12,0,371,North,370,North
2,5,1,1,1,1,1,1,1,1,0,9,13,1,5,1,0,9,13,0,370,North,369,North
2,6,1,1,1,1,1,1,1,1,0,10,13,1,5,1,0,9,13,0,369,North,368,North
2,7,1,1,1,1,1,1,1,1,0,10,12,1,5,1,0,9,12,0,368,North,367,North
2,8,1,1,1,1,1,1,1,1,0,11,12,1,5,1,0,9,13,0,367,North,366,North
2,9,1,1,1,1,1,1,1,1,0,11,12,1,5,1,0,10,13,0,366,North,365,North
2,10,1,1,1,1,1,1,1,1,0,10,12,1,5,1,0,9,13,0,365,North,364,North
2,11,1,1,1,1,1,1,1,1,0,9,12,1,5,1,0,9,14,0,364,North,363,North
2,12,1,1,1,1,1,1,1,1,0,9,12,1,5,1,0,10,14,0,363,North,362,North
2,13,1,1,1,1,1,1,1,1,0,9,13,1,5,1,0,10,13,0,362,North,361,East
2,14,0,1,1,1,1,1,1,1,0,9,12,1,5,1,0,10,12,0,361,East,360,East
3,14,0,1,1,1,1,1,1,1,0,10,12,1,5,1,0,10,13,0,360,East,359,East
4,14,0,0,1,1,1,1,1,1,0,9,12,1,5,1,0,10,14,0,359,East,358,East
5,14,0,0,1,1,1,1,1,1,0,8,12,1,5,1,0,10,14,0,358,East,357,East
6,14,0,0,1,1,1,1,1,1,0,8,13,1,5,1,0,9,14,0,357,East,356,East
7,14,0,0,1,1,1,1,1,1,0,8,14,1,5,1,0,10,14,0,356,East,555,South
8,14,0,1,1,1,1,1,1,1,1,3,1,1,5,1,0,10,13,0,555,South,554,South
8,13,1,1,1,0,1,1,1,1,1,3,1,1,5,1,0,9,13,0,554,South,553,East
8,12,1,0,1,1,1,1,1,1,1,3,1,1,5,1,0,10,13,0,553,East,552,East
9,12,1,0,1,1,1,1,1,1,1,3,1,1,5,1,0,10,14,0,552,East,551,North
12,10,0,0,1,1,1,0,5,6,0,5,12,0,13,6,0,13,12,0,0,Stop,-1,Stop
12,10,0,0,1,1,1,0,6,6,0,5,12,0,14,6,0,13,12,0,-1,Stop,-2,Stop
12,10,0,0,1,1,1,0,6,6,0,5,12,0,13,6,0,12,12,0,-2,Stop,-3,East
12,10,0,0,1,1,1,0,6,5,0,6,12,0,12,6,0,12,12,0,-3,East,-4,East
13,10,0,1,1,1,1,0,6,4,0,7,12,0,12,5,0,11,12,0,-4,East,-5,South
14,10,0,1,1,1,1,0,6,4,0,7,12,0,12,5,0,11,12,0,-5,South,-6,South
14,9,1,1,1,1,1,0,7,4,0,6,12,0,11,5,0,10,12,0,-6,South,-7,South
14,8,1,1,1,1,1,0,7,3,0,7,12,0,11,5,0,9,12,0,-7,South,-8,South
14,7,1,1,1,0,1,0,7,4,0,7,12,0,10,5,0,9,13,0,-8,South,-9,South
14,6,1,1,1,1,1,0,6,4,0,7,12,0,10,5,0,10,13,0,-9,South,-10,West
14,5,1,1,1,1,1,0,6,3,0,8,12,0,10,4,0,9,13,0,-10,West,-11,West
13,5,1,1,1,1,1,0,7,3,0,9,12,0,11,4,0,9,12,0,-11,West,-12,South
12,5,1,1,1,1,1,0,8,3,0,9,13,0,12,4,0,10,12,0,-12,South,187,South
12,4,1,1,1,1,1,0,7,3,0,9,12,1,5,1,0,10,13,0,187,South,186,West
12,3,1,0,1,1,1,0,7,4,0,9,12,1,5,1,0,10,12,0,186,West,185,West
11,3,1,0,1,1,1,0,7,5,0,9,13,1,5,1,0,11,12,0,185,West,184,West
10,3,1,0,1,1,1,0,6,5,0,8,13,1,5,1,0,10,12,0,184,West,183,West
9,3,0,0,1,1,1,0,5,5,0,8,12,1,5,1,0,10,12,0,183,West,182,West
8,3,1,0,1,1,1,0,4,5,0,8,12,1,5,1,0,9,12,0,182,West,181,West
7,3,1,0,1,1,1,0,3,5,0,8,13,1,5,1,0,8,12,0,181,West,180,West
6,3,1,0,1,1,1,0,3,6,0,8,13,1,5,1,0,8,13,0,180,West,179,West
5,3,1,0,1,1,1,0,2,6,0,9,13,1,5,1,0,8,12,0,179,West,178,North
4,3,1,0,1,1,1,0,2,7,0,8,13,1,5,1,0,8,13,0,178,North,177,North
4,4,1,1,1,1,1,0,2,7,0,8,14,1,5,1,0,8,13,0,177,North,176,North
4,5,1,1,1,1,1,0,2,8,0,8,14,1,5,1,0,8,13,0,176,North,175,North
4,6,1,1,1,1,1,0,2,7,0,9,14,1,5,1,0,8,14,0,175,North,174,West
4,7,1,1,0,1,1,0,2,7,0,9,13,1,5,1,0,8,14,0,174,West,173,West
3,7,1,1,1,1,1,0,2,6,0,9,14,1,5,1,0,9,14,0,173,West,172,West
2,7,1,1,1,1,1,0,1,6,0,9,14,1,5,1,0,9,14,0,172,West,371,South
1,7,1,1,1,0,1,1,1,1,0,8,14,1,5,1,0,9,14,0,371,South,370,South
1,6,1,1,1,0,1,1,1,1,0,8,14,1,5,1,0,10,14,0,370,South,369,North
1,5,1,1,1,0,1,1,1,1,0,8,13,1,5,1,0,10,14,0,369,North,368,North
1,6,1,1,1,0,1,1,1,1,0,9,13,1,5,1,0,9,14,0,368,North,367,North
1,7,1,1,1,0,1,1,1,1,0,9,13,1,5,1,0,9,13,0,367,North,366,North
1,8,1,1,1,0,1,1,1,1,0,10,13,1,5,1,0,9,12,0,366,North,365,North
1,9,1,1,1,0,1,1,1,1,0,9,13,1,5,1,0,9,13,0,365,North,364,North
1,10,1,1,1,0,1,1,1,1,0,9,14,1,5,1,0,10,13,0,364,North,363,North
1,11,1,1,1,0,1,1,1,1,0,9,14,1,5,1,0,9,13,0,363,North,362,North
1,12,1,1,1,0,1,1,1,1,0,9,13,1,5,1,0,8,13,0,362,North,361,North
1,13,1,1,1,0,1,1,1,1,0,9,12,1,5,1,0,8,13,0,361,North,360,East
1,14,0,1,1,0,1,1,1,1,0,9,13,1,5,1,0,8,13,0,360,East,359,East
2,14,0,1,1,1,1,1,1,1,0,8,13,1,5,1,0,8,13,0,359,East,358,East
3,14,0,1,1,1,1,1,1,1,0,9,13,1,5,1,0,8,13,0,358,East,357,East
4,14,0,0,1,1,1,1,1,1,0,9,14,1,5,1,0,9,13,0,357,East,356,East
5,14,0,0,1,1,1,1,1,1,0,9,13,1,5,1,0,9,12,0,356,East,355,East
6,14,0,0,1,1,1,1,1,1,0,9,14,1,5,1,0,9,12,0,355,East,354,East
7,14,0,0,1,1,1,1,1,1,0,8,14,1,5,1,0,9,12,0,354,East,553,East
8,14,0,1,1,1,1,1,1,1,1,3,1,1,5,1,0,9,12,0,553,East,552,South
12,10,0,0,1,1,1,0,5,6,0,5,12,0,13,6,0,13,12,0,0,Stop,-1,Stop
12,10,0,0,1,1,1,0,5,6,0,5,12,0,12,6,0,13,12,0,-1,Stop,-2,Stop
12,10,0,0,1,1,1,0,5,6,0,6,12,0,11,6,0,12,12,0,-2,Stop,-3,Stop
12,10,0,0,1,1,1,0,5,5,0,5,12,0,11,5,0,11,12,0,-3,Stop,-4,East
12,10,0,0,1,1,1,0,6,5,0,5,12,0,11,4,0,11,12,0,-4,East,-5,South
13,10,0,1,1,1,1,0,6,6,0,5,12,0,10,4,0,10,12,0,-5,South,-6,South
13,9,1,1,1,0,1,0,5,6,0,5,12,0,11,4,0,9,12,0,-6,South,-7,East
13,8,1,0,1,1,1,0,4,6,0,5,12,0,10,4,0,10,12,0,-7,East,-8,South
14,8,1,1,1,1,1,0,4,5,0,6,12,0,10,5,0,10,13,0,-8,South,-9,South
14,7,1,1,1,0,1,0,3,5,0,6,12,0,10,4,0,10,13,0,-9,South,-10,South
14,6,1,1,1,1,1,0,2,5,0,7,12,0,10,4,0,10,14,0,-10,South,-11,West
14,5,1,1,1,1,1,0,2,5,0,8,12,0,10,3,0,9,14,0,-11,West,-12,West
13,5,1,1,1,1,1,0,2,4,0,8,12,0,10,3,0,9,14,0,-12,West,-13,South
12,5,1,1,1,1,1,0,2,4,0,8,13,0,11,3,0,10,14,0,-13,South,-14,South
12,4,1,1,1,1,1,0,2,5,0,8,13,0,11,4,0,11,14,0,-14,South,-15,West
12,3,1,0,1,1,1,0,3,5,0,8,13,0,11,4,0,12,14,0,-15,West,184,West
11,3,1,0,1,1,1,0,3,5,0,8,12,1,5,1,0,12,14,0,184,West,183,North
10,3,1,0,1,1,1,0,3,6,0,8,13,1,5,1,0,11,14,0,183,North,182,North
10,4,1,1,1,0,1,0,4,6,0,9,13,1,5,1,0,12,14,0,182,North,181,South
10,5,1,1,1,0,1,0,4,7,0,9,12,1,5,1,0,13,14,0,181,South,180,South
10,4,1,1,1,0,1,0,4,6,0,8,12,1,5,1,0,13,14,0,180,South,179,West
10,3,1,0,1,1,1,0,5,6,0,9,12,1,5,1,0,14,14,0,179,West,178,West
9,3,0,0,1,1,1,0,5,6,0,9,12,1,5,1,0,13,14,0,178,West,177,West
8,3,1,0,1,1,1,0,5,6,0,8,12,1,5,1,0,12,14,0,177,West,176,West
7,3,1,0,1,1,1,0,5,6,0,8,13,1,5,1,0,11,14,0,176,West,175,West
6,3,1,0,1,1,1,0,6,6,0,8,13,1,5,1,0,12,14,0,175,West,174,North
5,3,1,0,1,1,1,0,6,5,0,9,13,1,5,1,0,13,14,0,174,North,173,North
5,4,1,1,1,1,1,0,6,5,0,9,12,1,5,1,0,12,14,0,173,North,172,North
5,5,1,1,1,1,1,0,7,5,0,9,13,1,5,1,0,13,14,0,172,North,171,East
5,6,0,1,1,1,1,0,7,4,0,9,14,1,5,1,0,13,14,0,171,East,170,South
6,6,0,1,1,1,1,0,7,4,0,9,13,1,5,1,0,12,14,0,170,South,169,South
6,5,1,1,1,1,1,0,7,4,0,9,14,1,5,1,0,13,14,0,169,South,168,East
6,4,1,1,1,1,1,0,7,3,0,8,14,1,5,1,0,13,14,0,168,East,167,East
7,4,1,1,1,1,1,0,6,3,0,9,14,1,5,1,0,13,14,0,167,East,166,South
8,4,1,1,0,1,1,0,5,3,0,10,14,1,5,1,0,12,14,0,166,South,165,West
8,3,1,0,1,1,1,0,6,3,0,10,13,1,5,1,0,12,14,0,165,West,164,West
7,3,1,0,1,1,1,0,6,4,0,10,12,1,5,1,0,11,14,0,164,West,163,West
6,3,1,0,1,1,1,0,7,4,0,10,12,1,5,1,0,11,14,0,163,West,162,North
5,3,1,0,1,1,1,0,7,3,0,9,12,1,5,1,0,10,14,0,162,North,161,East
5,4,1,1,1,1,1,0,6,3,0,8,12,1,5,1,0,10,14,0,161,East,360,South
6,4,1,1,1,1,1,1,1,1,0,8,12,1,5,1,0,10,13,0,360,South,359,Stop
