@RELATION training_tutorial1

    @ATTRIBUTE pacman_posx NUMERIC
    @ATTRIBUTE pacman_posy NUMERIC
    @ATTRIBUTE go_north {0,1}
    @ATTRIBUTE go_south {0,1}
    @ATTRIBUTE go_east {0,1}
    @ATTRIBUTE go_west {0,1}
    @ATTRIBUTE stop {0,1}
    @ATTRIBUTE living_ghosts_1 {1, 0}
    @ATTRIBUTE ghost_1_posx NUMERIC
    @ATTRIBUTE ghost_1_posy NUMERIC
    @ATTRIBUTE living_ghosts_2 {1, 0}
    @ATTRIBUTE ghost_2_posx NUMERIC
    @ATTRIBUTE ghost_2_posy NUMERIC
    @ATTRIBUTE living_ghosts_3 {1, 0}
    @ATTRIBUTE ghost_3_posx NUMERIC
    @ATTRIBUTE ghost_3_posy NUMERIC
    @ATTRIBUTE living_ghosts_4 {1, 0}
    @ATTRIBUTE ghost_4_posx NUMERIC
    @ATTRIBUTE ghost_4_posy NUMERIC
    @ATTRIBUTE distance_dot NUMERIC
    @ATTRIBUTE score NUMERIC
    @ATTRIBUTE move {North, South, East, West, Stop}
    @ATTRIBUTE next_score NUMERIC
    @ATTRIBUTE next_move {North, South, East, West, Stop}

@data
2,6,0,1,1,1,1,0,5,9,0,8,3,0,18,6,0,25,13,0,-13,East,-14,East
3,6,1,1,1,1,1,0,6,9,0,7,3,0,17,6,0,25,13,0,-14,East,-15,East
4,6,1,1,1,1,1,0,6,9,0,6,3,0,17,5,0,25,14,0,-15,East,-16,South
5,6,1,1,1,1,1,0,6,10,0,6,3,0,17,5,0,25,13,0,-16,South,-17,South
5,5,1,1,0,1,1,0,6,10,0,6,3,0,18,5,0,25,14,0,-17,South,-18,South
5,4,1,1,0,1,1,0,6,9,0,6,3,0,18,5,0,25,14,0,-18,South,-19,East
5,3,1,0,1,1,1,0,5,9,0,6,3,0,18,4,0,25,15,0,-19,East,180,West
6,3,0,0,1,1,1,0,6,9,1,3,1,0,17,4,0,25,14,0,180,West,179,North
5,3,1,0,1,1,1,0,5,9,1,3,1,0,18,4,0,24,14,0,179,North,178,North
5,4,1,1,0,1,1,0,6,9,1,3,1,0,18,4,0,24,15,0,178,North,177,North
5,5,1,1,0,1,1,0,5,9,1,3,1,0,18,4,0,23,15,0,177,North,176,North
5,6,1,1,1,1,1,0,5,9,1,3,1,0,18,3,0,24,15,0,176,North,175,West
5,7,1,1,1,1,1,0,4,9,1,3,1,0,18,4,0,24,16,0,175,West,174,North
4,7,1,1,1,1,1,0,4,9,1,3,1,0,18,4,0,24,15,0,174,North,373,East
4,8,1,1,1,1,1,1,1,1,1,3,1,0,18,5,0,24,15,0,373,East,372,East
5,8,1,1,1,1,1,1,1,1,1,3,1,0,18,6,0,25,15,0,372,East,371,South
6,8,1,1,0,1,1,1,1,1,1,3,1,0,19,6,0,25,14,0,371,South,370,South
6,7,1,1,0,1,1,1,1,1,1,3,1,0,19,5,0,25,14,0,370,South,369,East
6,6,1,0,1,1,1,1,1,1,1,3,1,0,19,4,0,25,14,0,369,East,368,East
7,6,0,0,1,1,1,1,1,1,1,3,1,0,18,4,0,25,13,0,368,East,367,East
8,6,1,1,1,1,1,1,1,1,1,3,1,0,18,3,0,25,14,0,367,East,366,East
9,6,1,1,1,1,1,1,1,1,1,3,1,0,18,3,0,25,13,0,366,East,365,East
10,6,1,1,1,1,1,1,1,1,1,3,1,0,18,4,0,25,13,0,365,East,364,North
11,6,1,1,0,1,1,1,1,1,1,3,1,0,19,4,0,25,14,0,364,North,363,North
11,7,1,1,0,1,1,1,1,1,1,3,1,0,20,4,0,25,15,0,363,North,362,North
11,8,1,1,0,1,1,1,1,1,1,3,1,0,20,4,0,24,15,0,362,North,361,North
11,9,1,1,0,1,1,1,1,1,1,3,1,0,20,4,0,24,14,0,361,North,360,North
11,10,1,1,0,1,1,1,1,1,1,3,1,0,20,5,0,24,15,0,360,North,359,North
11,11,1,1,0,1,1,1,1,1,1,3,1,0,20,6,0,24,15,0,359,North,358,East
11,12,0,1,1,1,1,1,1,1,1,3,1,0,20,5,0,24,14,0,358,East,357,East
12,12,0,0,1,1,1,1,1,1,1,3,1,0,20,5,0,25,14,0,357,East,356,East
13,12,0,1,1,1,1,1,1,1,1,3,1,0,20,5,0,25,14,0,356,East,355,South
14,12,1,1,1,1,1,1,1,1,1,3,1,0,20,6,0,25,13,0,355,South,354,South
14,11,1,1,1,1,1,1,1,1,1,3,1,0,21,6,0,25,13,0,354,South,353,South
14,10,1,1,1,1,1,1,1,1,1,3,1,0,21,6,0,25,14,0,353,South,352,South
14,9,1,1,0,1,1,1,1,1,1,3,1,0,20,6,0,25,15,0,352,South,351,South
14,8,1,1,1,1,1,1,1,1,1,3,1,0,21,6,0,25,16,0,351,South,350,South
14,7,1,1,0,1,1,1,1,1,1,3,1,0,22,6,0,24,16,0,350,South,349,East
14,6,1,1,1,1,1,1,1,1,1,3,1,0,22,6,0,23,16,0,349,East,348,East
15,6,0,0,1,1,1,1,1,1,1,3,1,0,21,6,0,23,15,0,348,East,347,East
16,6,0,0,1,1,1,1,1,1,1,3,1,0,21,6,0,23,15,0,347,East,346,East
17,6,0,1,1,1,1,1,1,1,1,3,1,0,21,6,0,24,15,0,346,East,345,East
18,6,0,1,1,1,1,1,1,1,1,3,1,0,21,6,0,24,15,0,345,East,344,East
19,6,0,1,1,1,1,1,1,1,1,3,1,0,21,6,0,24,15,0,344,East,343,East
20,6,0,1,1,1,1,1,1,1,1,3,1,0,21,6,0,23,15,0,343,East,542,East
21,6,0,0,1,1,1,1,1,1,1,3,1,1,5,1,0,23,16,0,542,East,541,East
22,6,0,0,1,1,1,1,1,1,1,3,1,1,5,1,0,23,16,0,541,East,540,North
23,6,1,1,1,1,1,1,1,1,1,3,1,1,5,1,0,23,16,0,540,North,539,North
23,7,1,1,1,0,1,1,1,1,1,3,1,1,5,1,0,22,16,0,539,North,538,North
23,8,1,1,1,1,1,1,1,1,1,3,1,1,5,1,0,22,15,0,538,North,537,North
23,9,1,1,1,0,1,1,1,1,1,3,1,1,5,1,0,22,14,0,537,North,536,West
23,10,1,1,1,1,1,1,1,1,1,3,1,1,5,1,0,22,13,0,536,West,535,West
22,10,1,0,1,1,1,1,1,1,1,3,1,1,5,1,0,23,13,0,535,West,534,West
21,10,0,0,1,1,1,1,1,1,1,3,1,1,5,1,0,22,13,0,534,West,533,North
20,10,1,0,1,1,1,1,1,1,1,3,1,1,5,1,0,22,14,0,533,North,532,North
20,11,1,1,0,1,1,1,1,1,1,3,1,1,5,1,0,23,14,0,532,North,531,North
20,12,1,1,0,1,1,1,1,1,1,3,1,1,5,1,0,23,15,0,531,North,530,North
20,13,1,1,0,1,1,1,1,1,1,3,1,1,5,1,0,23,15,0,530,North,529,North
20,14,1,1,0,1,1,1,1,1,1,3,1,1,5,1,0,22,15,0,529,North,528,East
20,15,1,1,1,0,1,1,1,1,1,3,1,1,5,1,0,22,16,0,528,East,527,North
21,15,1,0,1,1,1,1,1,1,1,3,1,1,5,1,0,21,16,0,527,North,526,North
21,16,1,1,1,1,1,1,1,1,1,3,1,1,5,1,0,21,17,0,526,North,525,North
21,17,1,1,0,1,1,1,1,1,1,3,1,1,5,1,0,21,18,0,525,North,524,East
1,6,0,1,1,0,1,0,6,4,0,8,6,0,11,3,0,16,6,0,0,East,-1,East
2,6,0,0,1,1,1,0,5,4,0,9,6,0,12,3,0,16,6,0,-1,East,-2,East
3,6,0,0,1,1,1,0,5,4,0,10,6,0,12,4,0,16,6,0,-2,East,-3,East
4,6,0,0,1,1,1,0,4,4,0,11,6,0,11,4,0,15,6,0,-3,East,-4,East
5,6,0,0,1,1,1,0,4,3,0,11,6,0,12,4,0,15,6,0,-4,East,-5,East
6,6,0,0,1,1,1,0,4,4,0,12,6,0,12,3,0,15,6,0,-5,East,-6,East
7,6,0,1,1,1,1,0,3,4,0,13,6,0,11,3,0,15,6,0,-6,East,-7,East
8,6,0,0,1,1,1,0,3,3,0,13,6,0,11,4,0,16,6,0,-7,East,-8,East
9,6,0,0,1,1,1,0,4,3,0,12,6,0,12,4,0,15,6,0,-8,East,-9,East
10,6,0,0,1,1,1,0,3,3,0,11,6,0,13,4,0,16,6,0,-9,East,190,East
11,6,0,0,1,1,1,0,3,4,1,3,1,0,12,4,0,16,6,0,190,East,189,East
12,6,0,0,1,1,1,0,3,3,1,3,1,0,12,4,0,16,5,0,189,East,188,East
13,6,0,0,1,1,1,0,2,3,1,3,1,0,12,4,0,16,5,0,188,East,187,East
14,6,0,1,1,1,1,0,2,3,1,3,1,0,11,4,0,16,5,0,187,East,186,East
15,6,0,0,1,1,1,0,2,4,1,3,1,0,11,3,0,16,4,0,186,East,185,South
16,6,0,1,1,1,1,0,2,3,1,3,1,0,11,3,0,16,3,0,185,South,184,South
16,5,1,1,0,0,1,0,2,3,1,3,1,0,12,3,0,16,3,0,184,South,183,South
16,4,1,1,1,1,1,0,2,4,1,3,1,0,12,3,0,16,3,0,183,South,382,West
16,3,1,0,1,1,1,0,3,4,1,3,1,0,12,4,1,7,1,0,382,West,381,West
15,3,1,0,1,1,1,0,3,3,1,3,1,0,11,4,1,7,1,0,381,West,380,West
14,3,1,0,1,1,1,0,3,4,1,3,1,0,11,4,1,7,1,0,380,West,379,West
13,3,1,0,1,1,1,0,2,4,1,3,1,0,12,4,1,7,1,0,379,West,378,North
12,3,1,0,1,1,1,0,2,4,1,3,1,0,12,4,1,7,1,0,378,North,577,West
12,4,0,1,1,1,1,0,2,3,1,3,1,1,5,1,1,7,1,0,577,West,576,West
11,4,0,1,1,1,1,0,3,3,1,3,1,1,5,1,1,7,1,0,576,West,575,West
10,4,0,1,1,1,1,0,4,3,1,3,1,1,5,1,1,7,1,0,575,West,574,West
9,4,0,1,1,1,1,0,5,3,1,3,1,1,5,1,1,7,1,0,574,West,573,West
8,4,0,1,1,1,1,0,5,3,1,3,1,1,5,1,1,7,1,0,573,West,572,West
7,4,1,1,1,1,1,0,4,3,1,3,1,1,5,1,1,7,1,0,572,West,571,West
6,4,0,1,1,1,1,0,3,3,1,3,1,1,5,1,1,7,1,0,571,West,570,West
5,4,0,1,1,1,1,0,2,3,1,3,1,1,5,1,1,7,1,0,570,West,569,West
1,11,0,1,1,0,1,0,6,5,0,6,9,0,8,11,0,14,6,14,0,East,-1,East
2,11,0,0,1,1,1,0,6,5,0,6,9,0,7,11,0,14,6,13,-1,East,-2,East
3,11,0,0,1,1,1,0,6,4,0,6,10,0,7,11,0,14,5,12,-2,East,-3,East
4,11,0,0,1,1,1,0,6,4,0,5,10,0,7,11,0,14,6,11,-3,East,-4,South
5,11,0,1,1,1,1,0,7,4,0,5,10,0,7,11,0,14,7,10,-4,South,195,East
5,10,1,1,1,0,1,0,6,4,1,3,1,0,6,11,0,14,7,9,195,East,394,South
6,10,1,1,0,1,1,0,6,3,1,3,1,1,5,1,0,15,7,8,394,South,393,East
6,9,1,1,1,1,1,0,6,4,1,3,1,1,5,1,0,14,7,7,393,East,392,East
7,9,0,1,1,1,1,0,6,3,1,3,1,1,5,1,0,13,7,6,392,East,391,East
8,9,0,1,1,1,1,0,6,3,1,3,1,1,5,1,0,13,7,5,391,East,390,East
9,9,0,1,1,1,1,0,6,4,1,3,1,1,5,1,0,13,8,4,390,East,389,East
10,9,1,1,1,1,1,0,6,3,1,3,1,1,5,1,0,13,9,3,389,East,588,West
11,9,1,0,1,1,1,0,7,3,1,3,1,1,5,1,1,12,9,4,588,West,587,South
10,9,1,1,1,1,1,0,8,3,1,3,1,1,5,1,1,7,1,3,587,South,586,South
10,8,1,1,0,1,1,0,7,3,1,3,1,1,5,1,1,7,1,2,586,South,585,South
10,7,1,1,0,1,1,0,6,3,1,3,1,1,5,1,1,7,1,1,585,South,684,West
10,6,1,1,0,1,1,0,6,4,1,3,1,1,5,1,1,7,1,8,684,West,683,West
9,6,1,1,1,1,1,0,6,3,1,3,1,1,5,1,1,7,1,9,683,West,682,South
8,6,1,1,1,0,1,0,5,3,1,3,1,1,5,1,1,7,1,10,682,South,681,West
8,5,1,1,1,1,1,0,4,3,1,3,1,1,5,1,1,7,1,11,681,West,680,West
7,5,0,1,1,1,1,0,4,4,1,3,1,1,5,1,1,7,1,12,680,West,679,West
6,5,0,1,1,1,1,0,4,4,1,3,1,1,5,1,1,7,1,13,679,West,678,West
5,5,0,1,1,1,1,0,4,3,1,3,1,1,5,1,1,7,1,14,678,West,677,South
12,10,0,0,1,1,1,0,5,6,0,5,12,0,13,6,0,13,12,0,0,East,-1,East
13,10,0,1,1,1,1,0,6,6,0,5,12,0,12,6,0,13,12,0,-1,East,-2,South
14,10,0,1,1,1,1,0,6,6,0,6,12,0,12,6,0,12,12,0,-2,South,-3,South
14,9,1,1,1,1,1,0,7,6,0,6,12,0,12,5,0,11,12,0,-3,South,-4,South
14,8,1,1,1,1,1,0,6,6,0,7,12,0,12,5,0,10,12,0,-4,South,-5,South
14,7,1,1,1,0,1,0,6,5,0,8,12,0,12,4,0,10,13,0,-5,South,-6,West
14,6,1,1,1,1,1,0,5,5,0,7,12,0,12,4,0,10,12,0,-6,West,-7,West
13,6,0,1,1,1,1,0,6,5,0,6,12,0,12,5,0,10,13,0,-7,West,192,West
12,6,0,1,1,1,1,0,6,6,0,6,12,1,5,1,0,10,13,0,192,West,191,West
11,6,0,1,1,1,1,0,5,6,0,7,12,1,5,1,0,10,13,0,191,West,190,South
10,6,0,1,1,0,1,0,4,6,0,7,12,1,5,1,0,9,13,0,190,South,189,South
10,5,1,1,1,0,1,0,5,6,0,8,12,1,5,1,0,9,12,0,189,South,188,South
10,4,1,1,1,0,1,0,5,6,0,8,13,1,5,1,0,9,13,0,188,South,187,West
10,3,1,0,1,1,1,0,4,6,0,8,12,1,5,1,0,9,14,0,187,West,186,West
9,3,0,0,1,1,1,0,4,7,0,7,12,1,5,1,0,10,14,0,186,West,185,West
8,3,1,0,1,1,1,0,4,7,0,7,12,1,5,1,0,10,14,0,185,West,184,West
7,3,1,0,1,1,1,0,3,7,0,6,12,1,5,1,0,10,14,0,184,West,183,West
6,3,1,0,1,1,1,0,3,6,0,7,12,1,5,1,0,11,14,0,183,West,182,West
5,3,1,0,1,1,1,0,4,6,0,7,12,1,5,1,0,10,14,0,182,West,181,North
4,3,1,0,1,1,1,0,4,5,0,8,12,1,5,1,0,10,14,0,181,North,180,North
4,4,1,1,1,1,1,0,4,6,0,8,12,1,5,1,0,10,13,0,180,North,179,North
4,5,1,1,1,1,1,0,4,7,0,8,12,1,5,1,0,10,14,0,179,North,378,West
4,6,1,1,1,1,1,1,1,1,0,9,12,1,5,1,0,11,14,0,378,West,377,North
3,6,1,1,1,1,1,1,1,1,0,9,12,1,5,1,0,10,14,0,377,North,376,North
3,7,1,1,1,1,1,1,1,1,0,10,12,1,5,1,0,10,13,0,376,North,375,North
3,8,1,1,1,1,1,1,1,1,0,10,13,1,5,1,0,10,13,0,375,North,374,North
3,9,1,1,1,1,1,1,1,1,0,9,13,1,5,1,0,10,14,0,374,North,373,North
3,10,1,1,1,1,1,1,1,1,0,9,13,1,5,1,0,10,13,0,373,North,372,North
3,11,1,1,0,1,1,1,1,1,0,8,13,1,5,1,0,9,13,0,372,North,371,North
3,12,1,1,0,1,1,1,1,1,0,8,13,1,5,1,0,9,12,0,371,North,370,North
3,13,1,1,0,1,1,1,1,1,0,8,12,1,5,1,0,9,12,0,370,North,369,East
3,14,0,1,1,1,1,1,1,1,0,8,13,1,5,1,0,8,12,0,369,East,368,East
4,14,0,0,1,1,1,1,1,1,0,8,12,1,5,1,0,7,12,0,368,East,367,East
5,14,0,0,1,1,1,1,1,1,0,8,13,1,5,1,0,6,12,0,367,East,366,East
6,14,0,0,1,1,1,1,1,1,0,9,13,1,5,1,0,5,12,0,366,East,365,East
7,14,0,0,1,1,1,1,1,1,0,9,14,1,5,1,0,5,12,0,365,East,564,South
8,14,0,1,1,1,1,1,1,1,1,3,1,1,5,1,0,6,12,0,564,South,563,South
8,13,1,1,1,0,1,1,1,1,1,3,1,1,5,1,0,7,12,0,563,South,562,West
8,12,1,0,1,1,1,1,1,1,1,3,1,1,5,1,0,7,12,0,562,West,561,West
14,1,0,0,1,1,1,0,10,13,0,13,13,0,14,13,0,17,13,1,0,East,99,North
15,1,1,0,1,1,1,0,10,13,0,14,13,0,14,14,0,17,13,1,99,North,198,North
15,2,1,1,0,0,1,0,11,13,0,14,14,0,14,15,0,16,13,1,198,North,297,East
15,3,0,1,1,0,1,0,10,13,0,14,13,0,15,15,0,15,13,1,297,East,396,East
16,3,0,0,1,1,1,0,11,13,0,15,13,0,14,15,0,14,13,1,396,East,495,East
17,3,0,0,1,1,1,0,12,13,0,14,13,0,14,14,0,14,14,1,495,East,594,North
18,3,1,0,0,1,1,0,13,13,0,14,14,0,14,13,0,14,14,1,594,North,693,North
18,4,1,1,0,0,1,0,12,13,0,14,15,0,14,13,0,14,15,1,693,North,792,North
18,5,1,1,0,0,1,0,13,13,0,13,15,0,15,13,0,15,15,1,792,North,891,East
18,6,0,1,1,1,1,0,13,14,0,13,14,0,14,13,0,15,16,1,891,East,990,East
19,6,0,0,1,1,1,0,13,14,0,14,14,0,14,13,0,15,16,1,990,East,1089,East
20,6,0,0,1,1,1,0,14,14,0,14,13,0,13,13,0,15,17,1,1089,East,1188,North
21,6,1,1,0,1,1,0,13,14,0,15,13,0,12,13,0,15,16,1,1188,North,1287,North
21,7,1,1,0,0,1,0,13,13,0,15,13,0,11,13,0,15,16,1,1287,North,1386,North
21,8,1,1,0,0,1,0,12,13,0,14,13,0,10,13,0,15,17,1,1386,North,1485,North
21,9,1,1,1,1,1,0,11,13,0,14,13,0,10,13,0,15,18,1,1485,North,1584,North
21,10,1,1,0,0,1,0,12,13,0,14,13,0,10,13,0,15,18,1,1584,North,1683,North
21,11,1,1,0,0,1,0,13,13,0,14,13,0,10,13,0,15,17,1,1683,North,1782,North
21,12,1,1,0,0,1,0,12,13,0,13,13,0,10,13,0,15,16,1,1782,North,1881,West
21,13,1,1,1,1,1,0,13,13,0,13,13,0,11,13,0,15,15,1,1881,West,1880,West
20,13,0,0,1,1,1,0,13,13,0,12,13,0,10,13,0,15,16,2,1880,West,1879,North
19,13,1,1,1,0,1,0,12,13,0,12,13,0,11,13,0,15,15,3,1879,North,1878,North
19,14,1,1,0,0,1,0,12,13,0,11,13,0,10,13,0,14,15,2,1878,North,1877,West
19,15,0,1,0,1,1,0,13,13,0,10,13,0,10,13,0,15,15,2,1877,West,1876,West
18,15,0,0,1,1,1,0,13,14,0,11,13,0,11,13,0,15,16,3,1876,West,1875,West
17,15,0,0,1,1,1,0,13,14,0,11,13,0,11,13,0,15,17,3,1875,West,1874,West
16,15,0,0,1,1,1,0,14,14,0,12,13,0,11,13,0,15,16,3,1874,West,1873,West
15,15,1,0,1,1,1,0,14,15,0,11,13,0,12,13,0,15,17,3,1873,West,2072,East
14,15,0,1,1,1,1,1,1,1,0,11,13,0,11,13,0,15,17,4,2072,East,2071,North
15,15,1,0,1,1,1,1,2,1,0,12,13,0,10,13,0,15,17,3,2071,North,2070,North
15,16,1,1,0,0,1,1,2,1,0,13,13,0,11,13,0,15,17,2,2070,North,2269,South
15,17,1,1,0,0,1,1,3,1,0,13,14,0,10,13,1,7,1,1,2269,South,2268,South
15,16,1,1,0,0,1,1,4,1,0,13,13,0,10,13,1,8,1,2,2268,South,2267,West
15,15,1,0,1,1,1,1,5,1,0,12,13,0,10,13,1,8,1,3,2267,West,2266,West
14,15,0,1,1,1,1,1,5,1,0,11,13,0,10,13,1,7,1,4,2266,West,2265,South
13,15,0,1,1,1,1,1,6,1,0,12,13,0,10,13,1,7,1,4,2265,South,2264,South
13,14,1,1,1,0,1,1,6,1,0,11,13,0,10,13,1,6,1,5,2264,South,2263,West
13,13,1,0,1,1,1,1,7,1,0,12,13,0,10,13,1,6,1,5,2263,West,2462,West
1,18,0,1,1,0,1,0,5,9,0,11,3,0,17,6,0,25,13,0,0,South,-1,South
1,17,1,1,0,0,1,0,5,9,0,11,4,0,17,5,0,25,13,0,-1,South,-2,South
1,16,1,1,1,0,1,0,5,10,0,10,4,0,17,4,0,25,14,0,-2,South,-3,South
1,15,1,1,1,0,1,0,4,10,0,10,3,0,17,4,0,25,13,0,-3,South,-4,South
1,14,1,1,1,0,1,0,3,10,0,10,4,0,17,3,0,25,13,0,-4,South,-5,South
1,13,1,1,0,0,1,0,3,9,0,10,4,0,18,3,0,25,14,0,-5,South,-6,South
1,12,1,1,1,0,1,0,3,9,0,10,5,0,17,3,0,24,14,0,-6,South,-7,South
1,11,1,1,0,0,1,0,3,8,0,10,4,0,17,4,0,25,14,0,-7,South,-8,South
1,10,1,1,0,0,1,0,3,9,0,10,4,0,18,4,0,24,14,0,-8,South,-9,South
1,9,1,1,0,0,1,0,4,9,0,10,5,0,18,3,0,23,14,0,-9,South,-10,South
1,8,1,1,0,0,1,0,4,8,0,10,6,0,18,4,0,23,13,0,-10,South,-11,South
1,7,1,1,0,0,1,0,3,8,0,10,5,0,17,4,0,22,13,0,-11,South,-12,East
1,6,1,1,1,0,1,0,3,7,0,10,4,0,17,3,0,22,14,0,-12,East,-13,East
2,6,0,1,1,1,1,0,4,7,0,11,4,0,16,3,0,22,14,0,-13,East,-14,East
3,6,1,1,1,1,1,0,4,8,0,11,3,0,16,4,0,22,15,0,-14,East,-15,North
4,6,1,1,1,1,1,0,4,9,0,11,4,0,16,4,0,22,16,0,-15,North,-16,West
4,7,1,1,1,1,1,0,3,9,0,11,5,0,16,4,0,22,16,0,-16,West,-17,North
3,7,1,1,1,0,1,0,3,9,0,10,5,0,16,3,0,22,16,0,-17,North,-18,North
3,8,1,1,1,0,1,0,3,10,0,10,5,0,15,3,0,21,16,0,-18,North,-19,East
3,9,1,1,1,0,1,0,4,10,0,9,5,0,15,3,0,21,15,0,-19,East,-20,North
4,9,1,1,1,1,1,0,4,10,0,9,4,0,16,3,0,22,15,0,-20,North,179,East
4,10,0,1,1,1,1,1,1,1,0,9,5,0,15,3,0,22,15,0,179,East,178,East
5,10,0,1,1,1,1,1,1,1,0,10,5,0,15,3,0,22,14,0,178,East,177,South
6,10,0,1,0,1,1,1,1,1,0,10,5,0,15,4,0,22,14,0,177,South,176,South
6,9,1,1,0,1,1,1,1,1,0,11,5,0,14,4,0,22,15,0,176,South,175,South
6,8,1,1,0,1,1,1,1,1,0,11,6,0,13,4,0,22,15,0,175,South,174,South
6,7,1,1,0,1,1,1,1,1,0,11,5,0,13,3,0,23,15,0,174,South,173,East
6,6,1,0,1,1,1,1,1,1,0,10,5,0,13,4,0,24,15,0,173,East,172,East
7,6,0,0,1,1,1,1,1,1,0,10,5,0,13,4,0,25,15,0,172,East,171,East
8,6,1,1,1,1,1,1,1,1,0,9,5,0,13,3,0,25,14,0,171,East,170,South
9,6,1,1,1,1,1,1,1,1,0,9,5,0,14,3,0,25,13,0,170,South,369,East
9,5,1,1,1,1,1,1,1,1,1,3,1,0,13,3,0,25,13,0,369,East,368,East
10,5,1,1,1,1,1,1,1,1,1,3,1,0,13,3,0,25,14,0,368,East,367,North
11,5,1,1,0,1,1,1,1,1,1,3,1,0,14,3,0,25,14,0,367,North,366,North
11,6,1,1,0,1,1,1,1,1,1,3,1,0,13,3,0,25,14,0,366,North,365,North
11,7,1,1,0,1,1,1,1,1,1,3,1,0,13,3,0,25,15,0,365,North,364,North
11,8,1,1,0,1,1,1,1,1,1,3,1,0,13,4,0,25,15,0,364,North,363,North
11,9,1,1,0,1,1,1,1,1,1,3,1,0,13,5,0,25,15,0,363,North,362,North
11,10,1,1,0,1,1,1,1,1,1,3,1,0,13,5,0,25,14,0,362,North,361,North
11,11,1,1,0,1,1,1,1,1,1,3,1,0,13,4,0,25,15,0,361,North,360,East
11,12,0,1,1,1,1,1,1,1,1,3,1,0,14,4,0,25,14,0,360,East,359,East
12,12,0,0,1,1,1,1,1,1,1,3,1,0,14,4,0,25,14,0,359,East,358,East
13,12,0,1,1,1,1,1,1,1,1,3,1,0,14,5,0,25,13,0,358,East,357,South
14,12,1,1,1,1,1,1,1,1,1,3,1,0,14,5,0,25,14,0,357,South,356,West
14,11,1,1,1,1,1,1,1,1,1,3,1,0,13,5,0,24,14,0,356,West,355,East
13,11,1,1,1,0,1,1,1,1,1,3,1,0,14,5,0,23,14,0,355,East,354,South
14,11,1,1,1,1,1,1,1,1,1,3,1,0,14,6,0,23,15,0,354,South,353,South
14,10,1,1,1,1,1,1,1,1,1,3,1,0,14,7,0,23,14,0,353,South,352,South
14,9,1,1,0,1,1,1,1,1,1,3,1,0,14,6,0,24,14,0,352,South,351,West
14,8,1,1,1,1,1,1,1,1,1,3,1,0,13,6,0,24,15,0,351,West,350,East
13,8,1,1,1,0,1,1,1,1,1,3,1,0,14,6,0,24,15,0,350,East,349,West
14,8,1,1,1,1,1,1,1,1,1,3,1,0,13,6,0,24,16,0,349,West,348,South
13,8,1,1,1,0,1,1,1,1,1,3,1,0,13,6,0,23,16,0,348,South,347,East
13,7,1,1,1,0,1,1,1,1,1,3,1,0,14,6,0,24,16,0,347,East,346,South
14,7,1,1,0,1,1,1,1,1,1,3,1,0,14,5,0,24,16,0,346,South,545,North
14,6,1,1,1,1,1,1,1,1,1,3,1,1,5,1,0,23,16,0,545,North,544,North
14,7,1,1,0,1,1,1,1,1,1,3,1,1,5,1,0,24,16,0,544,North,543,North
14,8,1,1,1,1,1,1,1,1,1,3,1,1,5,1,0,24,15,0,543,North,542,North
14,9,1,1,0,1,1,1,1,1,1,3,1,1,5,1,0,24,16,0,542,North,541,East
14,10,1,1,1,1,1,1,1,1,1,3,1,1,5,1,0,24,16,0,541,East,540,East
15,10,1,0,1,1,1,1,1,1,1,3,1,1,5,1,0,24,15,0,540,East,539,East
16,10,1,0,1,1,1,1,1,1,1,3,1,1,5,1,0,25,15,0,539,East,538,East
17,10,1,0,1,1,1,1,1,1,1,3,1,1,5,1,0,25,15,0,538,East,537,East
18,10,1,0,1,1,1,1,1,1,1,3,1,1,5,1,0,25,16,0,537,East,536,East
19,10,1,0,1,1,1,1,1,1,1,3,1,1,5,1,0,25,15,0,536,East,535,North
20,10,1,0,1,1,1,1,1,1,1,3,1,1,5,1,0,25,15,0,535,North,534,North
20,11,1,1,0,1,1,1,1,1,1,3,1,1,5,1,0,25,14,0,534,North,533,North
20,12,1,1,0,1,1,1,1,1,1,3,1,1,5,1,0,25,13,0,533,North,532,North
20,13,1,1,0,1,1,1,1,1,1,3,1,1,5,1,0,25,14,0,532,North,531,North
20,14,1,1,0,1,1,1,1,1,1,3,1,1,5,1,0,25,14,0,531,North,530,East
20,15,1,1,1,0,1,1,1,1,1,3,1,1,5,1,0,25,14,0,530,East,529,East
21,15,1,0,1,1,1,1,1,1,1,3,1,1,5,1,0,25,13,0,529,East,528,East
22,15,1,1,1,1,1,1,1,1,1,3,1,1,5,1,0,25,14,0,528,East,527,East
23,15,1,1,1,1,1,1,1,1,1,3,1,1,5,1,0,24,14,0,527,East,526,South
24,15,1,1,1,1,1,1,1,1,1,3,1,1,5,1,0,24,14,0,526,South,525,East
1,6,0,1,1,0,1,0,6,4,0,8,6,0,11,3,0,16,6,0,0,East,-1,East
2,6,0,0,1,1,1,0,7,4,0,8,6,0,12,3,0,16,6,0,-1,East,-2,East
3,6,0,0,1,1,1,0,6,4,0,8,6,0,12,4,0,17,6,0,-2,East,-3,East
4,6,0,0,1,1,1,0,5,4,0,7,6,0,12,4,0,17,6,0,-3,East,-4,East
5,6,0,0,1,1,1,0,6,4,0,7,5,0,12,4,0,16,6,0,-4,East,-5,East
6,6,0,0,1,1,1,0,7,4,0,7,6,0,11,4,0,16,5,0,-5,East,194,South
